page,source,impressions,clicks,ctr,position,records
https://chenguangwu.github.io/tools/health/bmr-calculator.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/health/ibw-calculator.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/health/ideal-weight.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/health/index.html,clarity,0,0,0.000000,6.00,1
https://chenguangwu.github.io/tools/health/waist-hip-ratio.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/healthcare/bmi-2.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/healthcare/index.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/hematology/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/hr/performance-ranking.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/hvac/duct-calculator.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/hydraulic/calc-speed-itinerary.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/hydraulic/dam-stability.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/insurance/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/base64.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/json,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/json-formatter.html?lang=en,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/json-formatter.html?lang=en-US,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/jwt.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/less-compiler.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/markdown-to-html.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/pomodoro.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/rich-text-editor.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/robots-txt-generator.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/safelink-decoder.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/svg-placeholder-generator.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/time-format-converter.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/uuid.html,clarity,0,0,0.000000,3.00,1
https://chenguangwu.github.io/tools/it/vector-cross-product.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/it/vigenere-visualizer.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/jewelry/index.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/json-formatter,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/kinematics/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/life/converter.html,clarity,0,0,0.000000,140.50,1
https://chenguangwu.github.io/tools/life/timestamp.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/livestock/inbreeding-coefficient.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/machinery/calc-strength.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/materials/hooke-strain.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/materials/volumetric-strain.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/mechanical/bolt-torque.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/medical/index.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/medical2/medical-abbrev.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/metalwork/calc-gear-2.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/metrology/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/mining/reserve-estimate.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/nephrology/edema-grading.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/nephrology/index.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/neurology/ilae-seizure.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/nutrition/calorie-deficit.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/nutrition/compare-10.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/ophthalmology/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/ophthalmology/visual-acuity-converter.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/pediatrics/chd-assessment.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/photo/depth-of-field.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/photo/ev.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/psychiatry/index.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/psychiatry/isi-insomnia.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/psychology/tester-3.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/pulmonology/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/realestate/index.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/anti-sperm-antibody.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/assessor-15.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/baifenbijisuanqi.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/calc-volume-concentration.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/detector-9.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/embryo-grading.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/endometrial-receptivity.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/icsi-success.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/index.html,clarity,0,0,0.000000,45.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/ivf-statistics.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/jingzidnasuipian-dfi-zhishu.html,clarity,0,0,0.000000,4.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/pgt-indication.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/progressive-motility.html,clarity,0,0,0.000000,4.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/rater-30.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/rater-31.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/reproductive-hormones.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/semen-volume.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/sperm-concentration.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/sperm-dfi.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/stats-6.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/testicular-biopsy.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/reproductive-medicine/total-sperm-count.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/research/index.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/rheumatology/detector-8.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/rheumatology/gout-uric-acid.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/rubber/cure-time.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/rubber/hardness-calc.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/science/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/science/pcb-trace-width.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/seismology/assessor-30.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/sports/jixianwei-kuai-man-leixingtuice.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/tcm-chemistry/capsule-filling.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/tcm-diagnosis/meridian-differentiation.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/tcm-diagnosis/pulse-diagnosis.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/textile2/dye-temp.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/timber/detector-37.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/transport/calc-4.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/travel/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/travel/timezone-converter-advanced.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/tunnel/lining-thickness.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/urology/calc-1.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/urology/calc-volume.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/urology/iief5-score.html,clarity,0,0,0.000000,4.00,1
https://chenguangwu.github.io/tools/urology/index.html,clarity,0,0,0.000000,34.00,1
https://chenguangwu.github.io/tools/urology/ipss-score.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/urology/penile-rigidity.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/urology/prostate-volume.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/urology/psa-density.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/urology/rater-3.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/urology/rater-4.html,clarity,0,0,0.000000,4.00,1
https://chenguangwu.github.io/tools/urology/residual-urine.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/urology/stone-composition.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/urology/stone-size-assessment.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/urology/turp-parameters.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/urology/urethral-stricture.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/wedding/countdown-timeline.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/welding/detector-25.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/welding/flow-ratio.html,clarity,0,0,0.000000,1.00,1
